,feature,group,avgExpr,logFC,statistic,auc,pval,padj,pct_in,pct_out,gene
9204,MA1142.1,7,1.46149350465876,1.77285726114971,2606565,0.683541087229364,3.60017074986711e-41,3.73591489289489e-40,100,100,FOSL1::JUND
9205,MA1143.1,7,-0.351042782247738,-0.347232797427226,1597136,0.418830176072017,2.7976926328043e-09,8.2754179278744e-09,100,100,FOSL1::JUND(var.2)
9206,MA1144.1,7,1.68002218488156,2.00351480379992,2688800,0.705106251078455,5.65018749338589e-51,1.08380869191311e-49,100,100,FOSL2::JUND
9207,MA1145.1,7,-0.414218078823688,-0.41512378587621,1578195,0.413863121065443,2.85002535373271e-10,9.54532301012066e-10,100,100,FOSL2::JUND(var.2)
9208,MA1146.1,7,0.0119922475612061,0.0628302868506078,1994519,0.523039205145325,0.091629253700715,0.115771092999107,100,100,NR1H4::RXRA
9209,MA1147.1,7,-0.07007011251568,-0.0185688576112288,1901959,0.498766431194186,0.928041409384532,0.942937740193272,100,100,NR4A2::RXRA
9210,MA1148.1,7,-0.310511950156166,-0.256105327954285,1641949,0.430581859510569,3.72266232586611e-07,9.06325097028172e-07,100,100,PPARA::RXRA
9211,MA1149.1,7,-0.243554060148176,-0.20488685783993,1697841,0.445238880704141,6.08559085628241e-05,0.000114990418269456,100,100,RARA::RXRG
9212,MA1150.1,7,0.0560120872096924,0.132007399951502,2036660,0.534090187935676,0.0125605590742411,0.0182777790666543,100,100,RORB
9213,MA1151.1,7,0.2323983225337,0.309383254649088,2205005,0.578236688916709,1.01447048211869e-08,2.89261178009518e-08,100,100,RORC
9214,MA1152.1,7,-0.223877482813859,-0.199970873532033,1676216,0.439567978190168,9.65867029202708e-06,2.01116391278064e-05,100,100,SOX15
9215,MA0831.2,7,-0.320864568412938,-0.311016628527141,1623547,0.425756150929661,5.45065941221078e-08,1.43164622735661e-07,100,100,TFE3
9216,MA0693.2,7,-0.140576591462107,-0.0806771337826196,1827200,0.479161760625763,0.127080628778024,0.157113355500956,100,100,VDR
9217,MA1418.1,7,-1.14337266973464,-1.04248164253944,1153736,0.302553728687241,2.2800920049456e-47,3.60824559782641e-46,100,100,IRF3
9218,MA1419.1,7,-1.26621439436128,-1.12073545638521,1315649,0.345013513137875,7.6116281061282e-30,6.02270073897394e-29,100,100,IRF4
9219,MA1420.1,7,-0.538032250481021,-0.442588829256438,1572007,0.41224039067208,1.31404915097859e-10,4.57029182730465e-10,100,100,IRF5
9220,MA1421.1,7,-0.707313315340224,-0.755230887762451,1179278,0.309251818491259,2.50960548249396e-44,2.9973212649409e-43,100,100,TCF7L1
9221,MA1463.1,7,-0.0257953953208981,0.00121015490936017,1903862,0.499265470615416,0.957117721635265,0.966276742894933,100,100,ARGFX
9222,MA1464.1,7,-0.567840200422298,-0.558888450473885,1340334,0.351486864747467,1.53726489680012e-27,1.08120964408275e-26,100,100,ARNT2
9223,MA1466.1,7,-0.27967025414181,-0.258272400596708,1649788,0.432637545281993,8.13475378442228e-07,1.91423760057223e-06,100,100,ATF6
9224,MA1467.1,7,0.073002899527168,0.162524943159457,2099524,0.55057553432358,0.00021305751182681,0.000378835407265085,100,100,ATOH1(var.2)
9225,MA1468.1,7,-0.0642832299964659,-0.0151088550974056,1893216,0.496473682029808,0.796268858547424,0.835884224644311,100,100,ATOH7
9226,MA1101.2,7,1.41689102435718,1.67525832875161,2672681,0.700879232460062,5.7375035101325e-49,1.0088443671983e-47,100,100,BACH2
9227,MA1470.1,7,-0.0160379411363597,-0.000258650883018442,1905506.5,0.499696721444744,0.982291829694701,0.983846088918901,100,100,BACH2(var.2)
9228,MA1471.1,7,-0.0667419469938615,-0.0109202872650743,1915061,0.502202276962421,0.871907689086757,0.904782897035929,100,100,BARX2
9229,MA1472.1,7,0.102535364330886,0.182061331102342,2122890,0.556702993659603,3.30091807226194e-05,6.38985058025017e-05,100,100,BHLHA15(var.2)
9230,MA1473.1,7,0.0718862781936033,0.104859260213743,2039321,0.534788003962945,0.0108627294079196,0.0159169160074377,100,100,CDX4
9231,MA1474.1,7,-0.314102774071183,-0.284534870302302,1616494,0.423906584435739,2.52749209353322e-08,6.86286046499354e-08,100,100,CREB3L4
9232,MA1475.1,7,-0.347323681589333,-0.348789936712429,1615521,0.423651426602394,2.27006335521955e-08,6.23571356781027e-08,100,100,CREB3L4(var.2)
9233,MA1476.1,7,-0.0272812218519013,0.00878400963153828,1911932,0.50138173342641,0.91942536911031,0.939108242899462,100,100,DLX5
9234,MA1478.1,7,-0.265417552400762,-0.239169847014677,1637201,0.429336752221027,2.29401730397229e-07,5.78531057137234e-07,100,100,DMRTA2
9235,MA1479.1,7,-0.17683796955922,-0.165787643864196,1715710,0.449924816288982,0.00024601375113514,0.000432574179079288,100,100,DMRTC2
9236,MA1480.1,7,-0.107252549133317,-0.0991616534845097,1796941,0.471226692918465,0.0351433845839009,0.0478403493367942,100,100,DPRX
9237,MA1481.1,7,-0.0600072246719795,-0.0504641200120938,1843399,0.483409758305479,0.224485189305732,0.26912713036085,100,100,DRGX
9238,MA1483.1,7,-0.181866863844382,-0.181076084800099,1745652,0.457776754465787,0.00199165170984157,0.00316762696565254,100,100,ELF2
9239,MA1484.1,7,-0.0746571268762185,-0.0620272635982088,1871386,0.490749020671194,0.498199934190837,0.562140032696613,100,100,ETS2
9240,MA1485.1,7,0.014648970928492,0.07435129405933,1996864,0.523654153880366,0.0832930836031192,0.106514185698534,100,100,FERD3L
9241,MA1487.1,7,-0.0798043951220395,-0.0395466510284916,1885086,0.494341684922821,0.67867011915361,0.73435587252006,100,100,FOXE1
9242,MA1489.1,7,-0.261174189486818,-0.265477270638927,1584451,0.41550368366093,6.14731827246492e-10,1.95540324948256e-09,100,100,FOXN3
9243,MA1491.1,7,-0.114976516817718,-0.0575206103452088,1856897,0.486949450427265,0.339314748750073,0.395554762355058,100,100,GLI3
9244,MA1493.1,7,-0.234095570235738,-0.218309009273614,1666226,0.436948217907412,3.90285803576545e-06,8.57815672444281e-06,100,100,HES6
9245,MA1494.1,7,-0.407997961628667,-0.376289498337185,1527945,0.400685648171701,3.55393206026559e-13,1.47035228375694e-12,100,100,HNF4A(var.2)
9246,MA1495.1,7,0.130003756494723,0.167716705505032,2083285,0.546317047113203,0.0006958409254309,0.00117145560052596,100,100,HOXA1
9247,MA1496.1,7,0.300858210594884,0.389946572934904,2291588,0.600942064748726,1.46031038366209e-13,6.20386894535639e-13,100,100,HOXA4
9248,MA1497.1,7,0.0129895804345689,0.0363864429400797,1938738,0.508411292399339,0.537996891876599,0.601682036321355,100,100,HOXA6
9249,MA1498.1,7,0.0256600237779476,0.0374758127368985,1953957,0.512402296577843,0.363848331018278,0.418334391428097,100,100,HOXA7
9250,MA1499.1,7,0.203929304139196,0.287108175725698,2202798,0.577657929062451,1.30113149970655e-08,3.67685821122431e-08,100,100,HOXB4
9251,MA1500.1,7,-0.282414853359625,-0.281559051652344,1578046,0.413824047563728,2.79784069635313e-10,9.42038915314643e-10,100,100,HOXB6
9252,MA1501.1,7,-0.0039348535398389,0.0191732851661455,1918017,0.502977453278319,0.827435086136721,0.864301005816079,100,100,HOXB7
9253,MA1502.1,7,0.0256600237779476,0.0374758127368985,1953957,0.512402296577843,0.363848331018278,0.418334391428097,100,100,HOXB8
9254,MA1503.1,7,-0.157645665517695,-0.139835447784467,1751846,0.459401058288748,0.00295340203299284,0.00458211638942272,100,100,HOXB9
9255,MA1504.1,7,0.256963691527172,0.341627421290462,2265599,0.594126754439563,5.51203030051933e-12,2.07685427394568e-11,100,100,HOXC4
9256,MA1505.1,7,-0.0579529016994368,-0.0519896910843213,1856225,0.486773226312148,0.332833258375261,0.388714857106162,100,100,HOXC8
9257,MA1506.1,7,-0.233786974029731,-0.216227820700877,1656312,0.434348387732913,1.53332493854436e-06,3.4664095932092e-06,100,100,HOXD10
9258,MA1507.1,7,0.256963691527172,0.341627421290462,2265599,0.594126754439563,5.51203030051933e-12,2.07685427394568e-11,100,100,HOXD4
9259,MA1508.1,7,-0.43674797824586,-0.41563151829174,1543231,0.404694222314064,2.99307129059316e-12,1.16233995518127e-11,100,100,IKZF1
9260,MA1509.1,7,-0.42887947788126,-0.40322851789041,1498819,0.393047696420395,4.84854202162313e-15,2.11663937909479e-14,100,100,IRF6
9261,MA1511.1,7,-0.349754310539896,-0.357574076589815,1439070,0.37737922223277,2.7576478163325e-19,1.49195817755425e-18,100,100,KLF10
9262,MA1512.1,7,-0.497564981615486,-0.504707596475326,1214126,0.318390297603719,2.40898767679898e-40,2.4204590466885e-39,100,100,KLF11
9263,MA1513.1,7,-0.603109893742903,-0.622157787036159,917688,0.240652910346506,2.11268688494089e-80,1.91047256881083e-78,100,100,KLF15
9264,MA1514.1,7,-0.204437478358778,-0.177298662457904,1672829,0.43867977718139,7.13205755741501e-06,1.5149639039744e-05,100,100,KLF17
9265,MA1515.1,7,-0.371180567967668,-0.376136068650834,1337879,0.350843069803106,9.15834566646827e-28,6.58776455326638e-27,100,100,KLF2
9266,MA1516.1,7,-0.358304214246498,-0.353079431515586,1476866,0.387290779754996,1.5539160666642e-16,7.4517338651397e-16,100,100,KLF3
9267,MA1517.1,7,-0.263473806899208,-0.263337756127375,1584139,0.415421865321769,5.9180913509428e-10,1.89199587128626e-09,100,100,KLF6
9268,MA1518.1,7,-0.150865837661046,-0.125468490673221,1761978.5,0.462058187524487,0.00546949217595581,0.00820423826393371,100,100,LHX1
9269,MA1519.1,7,0.157518038051408,0.178734920085905,2112280,0.553920645651591,7.88299311505965e-05,0.000146762783583316,100,100,LHX5
9270,MA1520.1,7,0.105160282055329,0.153214888858482,2075203,0.544197637443009,0.00121202700539039,0.0019773533361137,100,100,MAF
9271,MA1521.1,7,0.120723214043933,0.15689315106122,2065640,0.541689852900067,0.00227003734539339,0.00356559215790078,100,100,MAFA
9272,MA1522.1,7,-0.558104917406919,-0.569773187083043,1085002,0.284529043674734,4.53312064758262e-56,1.06276495182215e-54,100,100,MAZ
9273,MA1523.1,7,-0.291560522452982,-0.252778580278476,1639193,0.429859130847979,2.81342069834644e-07,6.95662227364569e-07,100,100,MSANTD3
9274,MA1524.1,7,-0.157614399184048,-0.14222626874361,1748432,0.458505776846774,0.00238077212211309,0.0037210586501175,100,100,MSGN1
9275,MA1525.1,7,-0.621519099520803,-0.573314712907817,1408691,0.369412685933487,1.16311556107499e-21,6.88086121645296e-21,100,100,NFATC4
9276,MA1527.1,7,0.116343040094585,0.171902831915812,2073372,0.54371747917697,0.00137009266945994,0.00221242005042894,100,100,NFIC(var.2)
9277,MA1528.1,7,0.0863773869007033,0.147984995526968,2067102,0.542073245245751,0.00206659102173904,0.00327857673373636,100,100,NFIX(var.2)
9278,MA1529.1,7,-0.351333961306232,-0.311300110585799,1550496,0.406599383320492,7.99943961776063e-12,2.96119606903069e-11,100,100,NHLH2
9279,MA1530.1,7,-0.207377896301833,-0.175141916945436,1714194,0.449527263076904,0.000219469860891172,0.000389144039059137,100,100,NKX6-3
9280,MA1531.1,7,-0.0997276068870653,-0.0112060394798006,1913945,0.50190961905696,0.888811620220706,0.914825618861312,100,100,NR1D1
9281,MA1532.1,7,-0.038924372672108,0.0339389371368436,1952885,0.51212117715611,0.374823923993787,0.42904799979759,100,100,NR1D2
9282,MA1533.1,7,-0.30385262642998,-0.275478566606161,1606396.5,0.42125863353933,8.15403079448409e-09,2.33552103751513e-08,100,100,NR1I2
9283,MA1534.1,7,-0.474021573019788,-0.459227424372905,1437982,0.377093906998772,2.28037306240703e-19,1.24437599008935e-18,100,100,NR1I3
9284,MA1535.1,7,-0.162736337332586,-0.122335188495174,1782455.5,0.46742804050847,0.0170869901710256,0.0246379607705221,100,100,NR2C1
9285,MA1536.1,7,-0.132348331053516,-0.0378118891589644,1901527,0.49865314426304,0.92145275650369,0.939160536546637,100,100,NR2C2(var.2)
9286,MA1537.1,7,-0.263064891251953,-0.211052833775525,1702930,0.446573411242574,9.16274279629256e-05,0.000168605121803872,100,100,NR2F1(var.2)
9287,MA1538.1,7,-0.0868270662926334,-0.0286186328893145,1888881.5,0.495337010263481,0.732800038591661,0.779388412495741,100,100,NR2F1(var.3)
9288,MA1539.1,7,-0.205230371233682,-0.16436617421756,1759785,0.461482967886826,0.00480065331931117,0.00726988887828701,100,100,NR2F6(var.3)
9289,MA1540.1,7,-0.176503973683611,-0.10466717279566,1816028,0.476232034711955,0.0818198041680556,0.104841975786193,100,100,NR5A1
9290,MA1541.1,7,-0.153059403881222,-0.0858878037064228,1842241,0.483106086392823,0.216116071948216,0.25958533879169,100,100,NR6A1
9291,MA1542.1,7,-0.480800917207705,-0.465998640698963,1440365,0.377718820787942,3.45565204905112e-19,1.85375232800793e-18,100,100,OSR1
9292,MA1544.1,7,-0.116946044336264,-0.118534416210507,1774806,0.465422048888556,0.011350963853458,0.016555668477509,100,100,OVOL1
9293,MA1545.1,7,-0.0820374180379425,-0.0783862464534925,1825404,0.478690780699054,0.118712642504504,0.148508108113342,100,100,OVOL2
9294,MA1546.1,7,-0.0958738799073559,-0.082446960374187,1817549,0.476630899115365,0.087077517008664,0.110905569952685,100,100,PAX3(var.2)
9295,MA1547.1,7,-0.368710514716557,-0.342962277312109,1538335,0.403410303761074,1.52656456783609e-12,6.07745516629085e-12,100,100,PITX2
9296,MA1548.1,7,-0.104236323111672,-0.0260742113299005,1881427,0.493382155105543,0.628007645724185,0.686578306983436,100,100,PLAGL2
9297,MA1549.1,7,0.157807922814266,0.211912677012106,2113209,0.554164265001209,7.31603169752549e-05,0.000137013256347149,100,100,POU6F1(var.2)
9298,MA1550.1,7,-0.334453591331842,-0.301692243304447,1586939,0.416156132468087,8.31284808634456e-10,2.60591133915721e-09,100,100,PPARD
9299,MA1552.1,7,-0.0267340409359558,0.0185986273541727,1919950,0.503484359847545,0.798640608033199,0.836985935240091,100,100,RARB(var.3)
9300,MA1553.1,7,-0.0617095591681091,0.00235805731126438,1896406,0.497310222100077,0.843882758183246,0.877139221559926,100,100,RARG(var.3)
9301,MA1554.1,7,0.0831142045134107,0.0947635320591148,2016873,0.528901279355607,0.0343386662271231,0.0468456373313986,100,100,RFX7
9302,MA1555.1,7,-0.135719125213964,-0.0888386881023797,1826057,0.478862022287106,0.121703687541706,0.151352523013556,100,100,RXRB(var.2)
9303,MA1556.1,7,0.00380102892955078,0.0603481174616167,1975464,0.518042254976364,0.186501131602384,0.2252962143212,100,100,RXRG(var.2)
9304,MA1557.1,7,-0.222331998332286,-0.209563751190454,1670359,0.438032048663031,5.70238738178311e-06,1.22359702124363e-05,100,100,SMAD5
9305,MA1558.1,7,-0.554728974873942,-0.51881367182651,1425203,0.37374276419063,2.36918314373877e-20,1.33901154463093e-19,100,100,SNAI1
9306,MA1559.1,7,-0.50287337663329,-0.459015420686706,1482548,0.388780817585488,3.84997081597871e-16,1.81868024366756e-15,100,100,SNAI3
9307,MA1560.1,7,-0.515388859689058,-0.514598490624981,1418203,0.371907096324836,6.68271225776824e-21,3.84559714469754e-20,100,100,SOHLH2
9308,MA1561.1,7,0.0203936384864978,0.0138778714871208,1940865,0.508969073192274,0.511383957914836,0.575989404555322,100,100,SOX12
9309,MA1562.1,7,-0.103312263280776,-0.0867350151584633,1817845,0.476708521642262,0.0881317500264129,0.112022887081766,100,100,SOX14
9310,MA1563.1,7,-0.012763426379511,0.00309217972928924,1905262,0.499632604188574,0.978547283621247,0.981648859797542,100,100,SOX18
9311,MA1564.1,7,-0.522938889175976,-0.542050239917009,1062290,0.27857308816503,4.12599215936281e-59,1.30587651843833e-57,100,100,SP9
9312,MA1565.1,7,0.717613541911397,0.848181822760008,2676227.5,0.701809260472354,2.09301112883788e-49,3.78536012729823e-48,100,100,TBX18
9313,MA1566.1,7,0.858214386039498,0.98748221959818,2744027,0.719588883824777,3.65365958298326e-58,1.10131738858495e-56,100,100,TBX3
9314,MA1567.1,7,0.952378637324875,1.0870126859733,2794458,0.732813821844762,3.73931074432936e-65,1.4793648132253e-63,100,100,TBX6
9315,MA1568.1,7,-0.252652057957807,-0.236454069117064,1637252,0.429350126372621,2.30607652202014e-07,5.79264459697916e-07,100,100,TCF21(var.2)
9316,MA1569.1,7,-0.140230541350501,-0.0763729546530621,1825495,0.478714644381309,0.119125975225612,0.148731247175172,100,100,TFAP2E
9317,MA1570.1,7,0.129780384542942,0.213723100382201,2091959,0.548591701837189,0.000374034581717644,0.000648102358959979,100,100,TFAP4(var.2)
9318,MA1571.1,7,-0.0413634470998148,0.00912623102391188,1933374,0.507004646337607,0.608053681608903,0.668225660518117,100,100,TGIF2LX
9319,MA1572.1,7,0.0618401958318692,0.112758349946728,2039960,0.534955574215265,0.0104867181185004,0.015401606888656,100,100,TGIF2LY
9320,MA1573.1,7,-0.396508139089992,-0.388789175235822,1482676,0.388814384083606,3.92893770711586e-16,1.84223523600322e-15,100,100,THAP11
9321,MA1574.1,7,-0.382387975842048,-0.347457154361756,1528908,0.400938183622381,4.07468066367659e-13,1.66404700652083e-12,100,100,THRB
9322,MA1575.1,7,-0.207685907328247,-0.160919995947054,1756576,0.460641445289493,0.00395500180355622,0.00604714043877074,100,100,THRB(var.2)
9323,MA1576.1,7,-0.325804542834978,-0.257538546046211,1680550,0.440704518837361,1.4153762964188e-05,2.89946018004239e-05,100,100,THRB(var.3)
9324,MA1577.1,7,0.0698092453403635,0.0932459066029052,2010505.5,0.5272314771934,0.0461724575857296,0.0616606870290439,100,100,TLX2
9325,MA1578.1,7,-0.302438461026014,-0.244727703815646,1669522,0.437812555233935,5.28347954779983e-06,1.14535703895798e-05,100,100,VEZF1
9326,MA1579.1,7,-0.433108702755765,-0.400911291626207,1488109,0.390239124585729,9.25040223771479e-16,4.24311928729961e-15,100,100,ZBTB26
9327,MA1580.1,7,-0.168905771902715,-0.142328034636637,1756960,0.460742144783845,0.00404852768477862,0.00616037986650209,100,100,ZBTB32
9328,MA1581.1,7,-0.0165680983265966,0.0286610858534361,1924288,0.504621949447805,0.735063005150012,0.779388412495741,100,100,ZBTB6
9329,MA1583.1,7,-0.14621736181112,-0.133786533971611,1749395,0.458758312297454,0.00253102801382971,0.0039364637168408,100,100,ZFP57
9330,MA1584.1,7,-0.215414338024277,-0.182729244878581,1693335,0.444057235075102,4.20378196826286e-05,8.03925675501628e-05,100,100,ZIC5
9331,MA1585.1,7,-0.0245069043143791,-0.0084442437378735,1890222,0.495688540659781,0.752256771691739,0.793630894134784,100,100,ZKSCAN1
9332,MA1587.1,7,-0.233070265593057,-0.177296022684197,1687486,0.442523403454098,2.57312933402814e-05,5.05835673428513e-05,100,100,ZNF135
9333,MA1588.1,7,-0.359128510372109,-0.309945362967061,1591817,0.417435330732279,1.4924707311756e-09,4.58608724676775e-09,100,100,ZNF136
9334,MA1589.1,7,-0.339031669434572,-0.296588764737185,1596001,0.418532535639492,2.44872044432783e-09,7.38114305361673e-09,100,100,ZNF140
9335,MA1592.1,7,-0.151741954243229,-0.0961700448418834,1803084,0.472837622589834,0.0467283604971955,0.0622716888309995,100,100,ZNF274
9336,MA1593.1,7,0.00256012630425975,0.0408817009164694,1960683,0.514166111158605,0.299643209451904,0.351900095701402,100,100,ZNF317
9337,MA1594.1,7,-0.0073071805430627,0.0191298357764365,1937183,0.508003511894865,0.557883448070247,0.61954425022538,100,100,ZNF382
9338,MA1596.1,7,-0.318124319896606,-0.299556375267525,1412266,0.370350187736375,2.2526387605865e-21,1.30818379399198e-20,100,100,ZNF460
9339,MA1597.1,7,-0.289471390944287,-0.253880904033247,1638908,0.429784392942014,2.73269254096101e-07,6.78350736638556e-07,100,100,ZNF528
9340,MA1599.1,7,-0.335982960151388,-0.290907091053748,1556121,0.408074473569792,1.69016861414663e-11,6.18425857083709e-11,100,100,ZNF682
9341,MA1600.1,7,-0.213759054479206,-0.179203584453025,1698944,0.445528129512137,6.65515341456099e-05,0.000125378336649319,100,100,ZNF684
9342,MA1601.1,7,-0.334991227660242,-0.299449479217712,1615984,0.423772842919803,2.38921669719073e-08,6.51885417811091e-08,100,100,ZNF75D
9343,MA1602.1,7,-0.0465030762058855,-0.023264784474835,1883143,0.493832155970929,0.651567955905383,0.708664116989875,100,100,ZSCAN29
9344,MA1100.2,7,-0.105836334857186,-0.039811559927745,1854678,0.486367543713808,0.318218313919305,0.372333073402809,100,100,ASCL1
9345,MA0605.2,7,-0.187029728649611,-0.205114762111887,1765356,0.462943897269733,0.00666471982217244,0.009973445975024,100,100,ATF3
9346,MA0877.2,7,-0.1034261937729,-0.0859482911926572,1810246,0.474715773054808,0.0641349789413066,0.0833623032235053,100,100,BARHL1
9347,MA0462.2,7,1.53213326040337,1.84919829659109,2640616,0.692470562443389,4.24020959129506e-45,5.59177639852036e-44,100,100,BATF::JUN
9348,MA0463.2,7,-0.569085317531396,-0.572825673816232,1322425,0.346790439631964,3.3412681035243e-29,2.51788417801295e-28,100,100,BCL6
9349,MA0878.2,7,0.0254026867889668,0.0460590371077483,1952028,0.511896438961683,0.383743830994063,0.437675396431066,100,100,CDX1
9350,MA0864.2,7,-0.190805278152729,-0.182070083002667,1733170,0.454503496422808,0.00086492826073763,0.00142578017980969,100,100,E2F2
9351,MA0469.3,7,-0.0985497422743635,-0.0924690231600466,1805901,0.473576347786683,0.0530312529670461,0.0699349648502921,100,100,E2F3
9352,MA0470.2,7,-0.185966910819747,-0.17868610751839,1730922,0.453913984799621,0.000740044668189666,0.00123928115069857,100,100,E2F4
9353,MA0612.2,7,0.130003756494723,0.167716705505032,2083285,0.546317047113203,0.0006958409254309,0.00117145560052596,100,100,EMX1
9354,MA0847.2,7,-0.183752796722004,-0.167033263539805,1690030,0.443190537604181,3.19026131875725e-05,6.1945871618814e-05,100,100,FOXD2
9355,MA0766.2,7,-0.219050319485625,-0.208881987150835,1686293,0.442210553202113,2.32454064671135e-05,4.59823196677589e-05,100,100,GATA5
9356,MA0038.2,7,-0.673880591058657,-0.672521195619452,1210581.5,0.317460794067961,9.6744181932934e-41,9.87726889734632e-40,100,100,GFI1
9357,MA0734.2,7,-0.15862779254989,-0.102095047531106,1805103,0.473367081649982,0.0511775130246003,0.067772731683205,100,100,GLI2
9358,MA0893.2,7,0.235860776430102,0.30351571356799,2216423,0.581230925444087,2.72231504812876e-09,8.1035524064986e-09,100,100,GSX2
9359,MA1099.2,7,-0.298372477690071,-0.269185139206217,1614044,0.423264100682711,1.92725568152754e-08,5.39802144427846e-08,100,100,HES1
9360,MA0616.2,7,-0.257808291554022,-0.227299242700396,1678178,0.440082489669123,1.14921792717201e-05,2.37730375130681e-05,100,100,HES2
9361,MA0650.2,7,-0.209051841432818,-0.191301907481347,1679643,0.440466668729608,1.30731552348022e-05,2.68678807260707e-05,100,100,HOXA13
9362,MA0900.2,7,0.130003756494723,0.167716705505032,2083285,0.546317047113203,0.0006958409254309,0.00117145560052596,100,100,HOXA2
9363,MA0158.2,7,0.154878282980093,0.199917688016192,2114266,0.554441450848944,6.71790110939556e-05,0.000126184908078558,100,100,HOXA5
9364,MA0594.2,7,-0.266310088745678,-0.296736341787147,1596917,0.418772745891644,2.72678777659432e-09,8.1035524064986e-09,100,100,HOXA9
9365,MA0902.2,7,0.0724186525622398,0.11298439849299,2011838,0.527580909683568,0.0434458756378591,0.0585132750612017,100,100,HOXB2
9366,MA0904.2,7,0.130003756494723,0.167716705505032,2083285,0.546317047113203,0.0006958409254309,0.00117145560052596,100,100,HOXB5
9367,MA0485.2,7,-0.217201929950869,-0.19697800362821,1685945,0.442119294285356,2.25644564712403e-05,4.47752380761602e-05,100,100,HOXC9
9368,MA0909.2,7,-0.165298552023472,-0.139388143192642,1746286,0.457943013526774,0.00207486732232396,0.00328347753757767,100,100,HOXD13
9369,MA0912.2,7,0.150934520080234,0.189308451255034,2109911,0.553299403198153,9.52263263216603e-05,0.000174214637461303,100,100,HOXD3
9370,MA0910.2,7,0.0256600237779476,0.0374758127368985,1953957,0.512402296577843,0.363848331018278,0.418334391428097,100,100,HOXD8
9371,MA0913.2,7,-0.0384940837710424,-0.0160381531268782,1887917,0.495084081455401,0.71890540990808,0.768694467013201,100,100,HOXD9
9372,MA1140.2,7,-0.247347660062046,-0.245158951330948,1711792,0.44889736676067,0.000182851167450233,0.000326962680779654,100,100,JUNB(var.2)
9373,MA0701.2,7,0.106474662492003,0.122327739116847,2024837,0.530989744910349,0.023269261529167,0.0326595178447067,100,100,LHX9
9374,MA0702.2,7,0.111796532985323,0.131085438510269,2065747,0.541717912394587,0.0022545472505493,0.00355007067064106,100,100,LMX1A
9375,MA0703.2,7,-0.0485483059032052,-0.0302871445505151,1873142,0.491209511067242,0.519829174049899,0.584461575796778,100,100,LMX1B
9376,MA0623.2,7,-0.134438629946466,-0.10961607930091,1794055,0.470469873281225,0.0306093209493094,0.0421171569773637,100,100,NEUROG1
9377,MA0842.2,7,-0.0697652846635378,-0.0296147368352541,1889517,0.495503662681869,0.742003502815147,0.784120563075106,100,100,NRL
9378,MA0682.2,7,-0.184677885346101,-0.171866125492437,1737866,0.45573496732249,0.00119124097568459,0.00194846392146859,100,100,PITX1
9379,MA0075.3,7,0.0826288529203711,0.130526736364975,2052026,0.538119741139362,0.00525412996749268,0.00789991512927047,100,100,PRRX2
9380,MA0867.2,7,-0.522406795379697,-0.525174199263257,1359006,0.356383377660342,7.34838296667788e-26,4.89634359779695e-25,100,100,SOX4
9381,MA0868.2,7,-0.267693604475831,-0.276917122414255,1600544.5,0.419724015203526,4.16247295237898e-09,1.22550947853763e-08,100,100,SOX8
9382,MA0079.4,7,-0.490650187885552,-0.514009485919033,1199247,0.314488454435839,5.07234571339123e-42,5.63297339750289e-41,100,100,SP1
9383,MA0516.2,7,-0.638004529898059,-0.672679772621892,959644,0.251655379057547,7.0141518494962e-74,5.54994765091387e-72,100,100,SP2
9384,MA0746.2,7,-0.535986726142759,-0.560870147434899,1056431,0.277036634161359,6.57244972504015e-60,2.18966351365811e-58,100,100,SP3
9385,MA0632.2,7,-0.463145704636684,-0.462487926698566,1388444,0.364103147750809,2.52108637697133e-23,1.58004720457708e-22,100,100,TCFL5
9386,MA0871.2,7,-0.444880820639934,-0.41106248784914,1505168,0.394712647174671,1.26930791225254e-14,5.50323224969766e-14,100,100,TFEC
9387,MA0753.2,7,-0.419222780766094,-0.397663399343813,1396190,0.366134445363444,1.11142850846231e-22,6.7647523640062e-22,100,100,ZNF740
9388,MA1631.1,7,-0.530719179958141,-0.507608601949376,1392758,0.365234443632671,5.7755017964722e-23,3.58420846781069e-22,100,100,ASCL1(var.2)
9389,MA1632.1,7,-0.154991166042074,-0.0894701428202621,1875115,0.491726907167129,0.544696543651501,0.605962938719508,100,100,ATF2
9390,MA1633.1,7,0.978127314358212,1.21451908463427,2573185,0.674787573892188,1.6928400850322e-37,1.57583496150792e-36,100,100,BACH1
9391,MA1634.1,7,1.54447112983845,1.86043275106333,2645239,0.693682889949614,1.20150878522858e-45,1.61820225755253e-44,100,100,BATF
9392,MA1635.1,7,-0.0156901437598203,0.0529507075305807,1965914,0.515537879530887,0.255272348547375,0.302598121030877,100,100,BHLHE22(var.2)
9393,MA1636.1,7,-0.297735322240049,-0.283052812921414,1693718,0.444157672331188,4.33927126396622e-05,8.27336960870667e-05,100,100,CEBPG(var.2)
9394,MA1637.1,7,-0.632473064559754,-0.51052612020511,1545101,0.405184607872498,3.86192630793931e-12,1.48157536540944e-11,100,100,EBF3
9395,MA1638.1,7,-0.0724811776342743,0.00901219718512875,1931569,0.506531306266498,0.632510099178451,0.690308435827516,100,100,HAND2
9396,MA1639.1,7,-0.227552549165129,-0.187942098853735,1700712,0.445991766767384,7.67453461453482e-05,0.000143303256961668,100,100,MEIS1(var.2)
